source_dir,filename,n_x,n_y,n_z,n_m,particles,emitt_x,emitt_y,beta_x,beta_y,sigma_z,offset_y,seed,integration_method,n_t,cut_x,cut_y,cut_z,lumi_ee,lumi_fine,phot_e1,phot_e2,n_phot1,n_phot2,de1,de2,n_pairs,e_pairs,out_1,out_2
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_733579.ref,128,512,25,5000,0.624,0.9,0.025,12.0,0.12,100,0,733579,3,6,,,,7.0947e+33,7.04881e+33,3.02471,3.06292,1.33787,1.35567,4.04667,4.15231,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_100805.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,100805,3,6,,,,6.39793e+33,6.35594e+33,2.88202,2.95515,1.2632,1.3352,3.64057,3.94572,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_105469.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,105469,3,6,,,,6.57693e+33,6.4895e+33,3.10206,2.96996,1.2716,1.30192,3.94458,3.86666,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_130471.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,130471,3,6,,,,6.51997e+33,6.46519e+33,3.02319,2.98885,1.30272,1.27686,3.93838,3.81633,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_135135.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,135135,3,6,,,,6.3875e+33,6.31218e+33,2.95528,3.01279,1.2974,1.2957,3.83418,3.90365,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_143455.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,143455,3,6,,,,6.55303e+33,6.50087e+33,2.98307,3.07231,1.28992,1.35281,3.84791,4.15626,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_145992.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,145992,3,6,,,,6.37902e+33,6.32098e+33,2.85881,3.02982,1.29924,1.28271,3.71428,3.88639,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_153768.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,153768,3,6,,,,6.51254e+33,6.45499e+33,3.04078,3.02341,1.30418,1.34594,3.96573,4.06933,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_159302.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,159302,3,6,,,,6.57107e+33,6.50637e+33,3.08769,3.05509,1.36769,1.33954,4.22302,4.0924,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_167029.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,167029,3,6,,,,6.38151e+33,6.33365e+33,3.00185,3.12663,1.3206,1.31146,3.96425,4.10045,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_167815.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,167815,3,6,,,,6.52687e+33,6.46711e+33,2.92763,2.98508,1.33133,1.28343,3.89765,3.83114,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_286038.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,286038,3,6,,,,6.49926e+33,6.42564e+33,3.07414,3.0246,1.3326,1.26641,4.0966,3.83039,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_360177.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,360177,3,6,,,,6.51398e+33,6.45351e+33,2.8856,3.12075,1.2912,1.31166,3.72588,4.09337,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_479728.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,479728,3,6,,,,6.69622e+33,6.62996e+33,3.01151,3.10855,1.32186,1.29066,3.98081,4.01207,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_527875.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,527875,3,6,,,,6.31868e+33,6.2514e+33,2.96702,2.81743,1.29858,1.29464,3.8529,3.64755,,,0,0
output_nm,128_512_25_5000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.030_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_3_nt6_seed_733579.ref,128,512,25,5000,0.624,0.9,0.030,12.0,0.12,100,0,733579,3,6,,,,6.45981e+33,6.42873e+33,2.87902,2.92762,1.30706,1.31246,3.76306,3.84238,,,0,0
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,100805,,,,,,3.09076e+32,3.35793e+32,6.0249,10.1383,1.512,7.028,9.10965,71.2517,,,99,316
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,105469,,,,,,2.57734e+33,2.59621e+33,8.81675,3.86185,6.52,2.062,57.4852,7.96314,,,30,3
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,130471,,,,,,1.89533e+33,1.87451e+33,8.48736,3.87921,8.674,1.806,73.6193,7.00586,,,43,1
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,135135,,,,,,3.78044e+32,4.17736e+32,3.10963,10.7857,0.748,4.85,2.326,52.3107,,,14,311
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,143455,,,,,,3.83152e+32,3.77723e+32,10.0985,11.1992,2.86,4.614,28.8818,51.673,,,22,313
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,145992,,,,,,4.18913e+32,4.07231e+32,2.18696,11.936,0.69,4.802,1.509,57.3169,,,9,326
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,153768,,,,,,3.78044e+32,3.48308e+32,8.62462,10.0253,7.364,6.71543,63.5117,67.3241,,,107,310
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,159302,,,,,,2.86087e+32,3.15764e+32,9.89644,11.3048,4.56112,5.008,45.1389,56.6145,,,104,318
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,167029,,,,,,2.2044e+33,2.16442e+33,9.51129,3.44853,6.434,1.71,61.1957,5.89699,,,21,4
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,167815,,,,,,3.19294e+32,3.49171e+32,10.1195,10.033,4.762,7.004,48.189,70.2712,,,36,334
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,286038,,,,,,3.65272e+32,4.2916e+32,9.43355,11.4637,2.946,4.86974,27.7912,55.8254,,,15,306
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_360177.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,360177,,,,,,4.26576e+32,4.29412e+32,3.30801,11.4745,0.94,4.662,3.10953,53.4941,,,12,317
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_479728.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,479728,,,,,,2.59522e+33,2.52108e+33,9.15062,4.44354,4.414,1.95,40.3909,8.6649,,,10,3
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_527875.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,527875,,,,,,4.47011e+32,3.80402e+32,9.82328,9.91485,2.662,6.636,26.1496,65.7949,,,24,316
output_nm,128_512_25_500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_733579.ref,128,512,25,500,0.624,0.9,0.008,12.0,0.12,100,0,733579,,,,,,3.55055e+32,3.29612e+32,10.0812,9.08459,4.578,8.632,46.1516,78.4182,,,38,357
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,100805,,,,,,1.26821e+34,1.25546e+34,3.0145,3.15692,1.31571,1.34482,3.96623,4.2455,,,0,0
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,105469,,,,,,1.24507e+34,1.23201e+34,3.14607,3.22223,1.3872,1.36153,4.36422,4.38717,,,0,2
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,130471,,,,,,1.28624e+34,1.27452e+34,3.03487,3.229,1.32042,1.35129,4.00732,4.36331,,,1,1
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,135135,,,,,,1.30399e+34,1.2842e+34,3.09664,2.95616,1.36639,1.34034,4.23122,3.96226,,,0,1
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,143455,,,,,,1.37187e+34,1.35575e+34,3.03272,2.99987,1.33691,1.3199,4.05446,3.95953,,,1,0
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,145992,,,,,,1.26423e+34,1.251e+34,3.01173,3.14592,1.35835,1.34558,4.09098,4.23307,,,0,0
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,153768,,,,,,1.20121e+34,1.19108e+34,11.0824,3.17862,4.92925,1.41224,54.6277,4.48896,,,100,6
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,159302,,,,,,1.32452e+34,1.31013e+34,11.2819,3.73711,5.08335,1.59691,57.3499,5.96784,,,98,1
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,167029,,,,,,1.1489e+34,1.14054e+34,3.22716,3.17189,1.38214,1.41426,4.4604,4.48589,,,0,1
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,167815,,,,,,1.29029e+34,1.27416e+34,3.14543,3.04005,1.38642,1.3574,4.36088,4.12656,,,1,0
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,286038,,,,,,1.23745e+34,1.22193e+34,3.1594,3.06699,1.39285,1.37702,4.40058,4.2233,,,3,1
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_360177.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,360177,,,,,,1.10982e+34,1.09399e+34,3.21968,3.27498,1.45143,1.42326,4.67313,4.66117,,,0,0
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_479728.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,479728,,,,,,1.1693e+34,1.15624e+34,3.22987,3.22535,1.40712,1.41675,4.54481,4.56951,,,0,0
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_527875.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,527875,,,,,,1.34734e+34,1.33233e+34,3.10353,3.03651,1.34144,1.32495,4.16319,4.02321,,,0,4
output_nm,128_512_25_7000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_733579.ref,128,512,25,7000,0.624,0.9,0.008,12.0,0.12,100,0,733579,,,,,,9.53472e+33,9.47535e+33,3.28096,2.86088,1.55651,1.23785,5.10684,3.54134,,,4,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,100805,2,6,,,,1.44187e+34,1.43042e+34,3.04658,3.03235,1.32002,1.31894,4.02154,3.99949,,,3,9
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,105469,2,6,,,,1.43514e+34,1.42312e+34,3.0376,3.01923,1.31484,1.31638,3.99395,3.97445,,,1,3
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,130471,2,6,,,,1.40953e+34,1.39859e+34,3.04499,3.03529,1.32443,1.31754,4.03287,3.99911,,,2,1
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,135135,2,6,,,,1.40392e+34,1.39235e+34,3.04727,3.05109,1.32303,1.33161,4.03162,4.06287,,,2,5
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,143455,2,6,,,,1.43995e+34,1.42805e+34,3.04776,3.02761,1.31489,1.31003,4.00746,3.96625,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,145992,2,6,,,,1.44514e+34,1.43332e+34,3.00919,3.01167,1.31508,1.31454,3.95732,3.95898,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_153768.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,153768,2,6,,,,1.37866e+34,1.36714e+34,3.05633,3.04862,1.33037,1.3361,4.06606,4.07327,,,18,22
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_159302.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,159302,2,6,,,,1.42015e+34,1.40835e+34,3.05803,3.04511,1.32517,1.33118,4.05241,4.05359,,,11,16
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167029.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,167029,2,6,,,,1.4409e+34,1.42773e+34,3.03573,3.0438,1.31129,1.31283,3.98073,3.99598,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167815.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,167815,2,6,,,,1.42149e+34,1.40907e+34,3.04779,3.04848,1.32394,1.32547,4.03509,4.04069,,,32,8
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_286038.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,286038,2,6,,,,1.43559e+34,1.42395e+34,3.03778,3.02188,1.3124,1.32067,3.98677,3.9909,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_360177.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,360177,2,6,,,,1.43657e+34,1.42486e+34,3.02576,3.02389,1.31152,1.31114,3.96835,3.96473,,,0,1
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,479728,2,6,,,,1.39389e+34,1.38162e+34,3.06154,3.04298,1.33162,1.32212,4.07682,4.02319,,,5,16
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,527875,2,6,,,,1.44597e+34,1.43392e+34,3.04675,3.01242,1.3171,1.31244,4.01287,3.95361,,,2,3
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,128,512,64,250000,0.624,0.9,0.008,12.0,0.12,100,0,733579,2,6,,,,1.44264e+34,1.43053e+34,3.03021,3.0328,1.31218,1.3153,3.97619,3.98905,,,5,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,100805,2,6,,,,8.55093e+33,8.48577e+33,3.0238,3.02073,1.30922,1.30436,3.95881,3.94011,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,105469,2,6,,,,8.52447e+33,8.45881e+33,2.99862,3.01917,1.29864,1.29828,3.89412,3.91973,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,130471,2,6,,,,8.53382e+33,8.46968e+33,2.99843,3.01379,1.29788,1.29388,3.89159,3.89948,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,135135,2,6,,,,8.50335e+33,8.43927e+33,3.0101,3.02655,1.29455,1.30356,3.89671,3.94528,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,143455,2,6,,,,8.50698e+33,8.44082e+33,3.00673,3.02339,1.30275,1.3042,3.91702,3.94311,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,145992,2,6,,,,8.57299e+33,8.508e+33,3.00894,3.00427,1.30145,1.29567,3.91598,3.89255,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_153768.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,153768,2,6,,,,8.41568e+33,8.35318e+33,3.00769,3.01181,1.29725,1.30718,3.90172,3.93698,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_159302.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,159302,2,6,,,,8.5609e+33,8.49526e+33,3.01591,3.01417,1.30375,1.30143,3.93201,3.92274,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167029.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,167029,2,6,,,,8.54524e+33,8.47948e+33,3.00053,3.01507,1.29684,1.29834,3.89121,3.91459,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167815.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,167815,2,6,,,,8.51122e+33,8.44521e+33,3.00063,2.99704,1.30111,1.30256,3.90415,3.90382,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_286038.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,286038,2,6,,,,8.52995e+33,8.46616e+33,3.02218,3.00025,1.30253,1.30013,3.93648,3.90073,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_360177.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,360177,2,6,,,,8.51959e+33,8.45625e+33,3.00866,3.00401,1.30405,1.29685,3.92346,3.89574,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,479728,2,6,,,,8.4874e+33,8.42103e+33,3.02058,2.98939,1.29882,1.30279,3.92318,3.89456,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,527875,2,6,,,,8.52627e+33,8.4596e+33,3.01045,3.00584,1.29682,1.29614,3.90401,3.89598,,,0,0
output_nm,128_512_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,128,512,64,250000,0.624,0.9,0.02,12.0,0.12,100,0,733579,2,6,,,,8.54225e+33,8.47718e+33,3.02131,3.01655,1.29574,1.29504,3.91483,3.90655,,,0,0
